sequence,order_id,type,side,price,quantity
9473,ORD009473,MARKET,SELL,,71
9474,ORD009474,LIMIT,SELL,101.04,22
9475,ORD007009,CANCEL,,,
9476,ORD009476,LIMIT,SELL,101.38,88
9477,ORD009477,MARKET,SELL,,55
9478,ORD009478,LIMIT,SELL,99.72,86
9479,ORD003931,CANCEL,,,
9480,ORD009480,LIMIT,BUY,98.59,13
9481,ORD009481,MARKET,BUY,,75
9482,ORD009482,LIMIT,SELL,100.96,18
9483,ORD009483,LIMIT,BUY,99.23,32
9484,ORD009484,MARKET,BUY,,87
9485,ORD009485,LIMIT,BUY,98.07,50
9486,ORD008655,CANCEL,,,
9487,ORD009487,MARKET,BUY,,81
9488,ORD009019,CANCEL,,,
9489,ORD006089,CANCEL,,,
9490,ORD006504,CANCEL,,,
9491,ORD008015,CANCEL,,,
9492,ORD009492,LIMIT,BUY,98.73,1
9493,ORD009493,MARKET,BUY,,63
9494,ORD006965,CANCEL,,,
9495,ORD009101,CANCEL,,,
9496,ORD009496,MARKET,SELL,,15
9497,ORD007718,CANCEL,,,
9498,ORD009498,MARKET,BUY,,99
9499,ORD009499,LIMIT,SELL,100.94,89
9500,ORD001886,CANCEL,,,
9501,ORD009501,LIMIT,BUY,98.94,44
9502,ORD009502,LIMIT,BUY,98.44,38
9503,ORD009503,MARKET,BUY,,28
9504,ORD009504,MARKET,SELL,,10
9505,ORD009505,LIMIT,SELL,101.05,15
9506,ORD009506,LIMIT,BUY,99.72,58
9507,ORD008561,CANCEL,,,
9508,ORD006440,CANCEL,,,
9509,ORD009509,MARKET,SELL,,80
9510,ORD008750,CANCEL,,,
9511,ORD008885,CANCEL,,,
9512,ORD009512,MARKET,BUY,,92
9513,ORD009513,MARKET,BUY,,27
9514,ORD007942,CANCEL,,,
9515,ORD009515,MARKET,BUY,,77
9516,ORD009516,MARKET,BUY,,90
9517,ORD006883,CANCEL,,,
9518,ORD007754,CANCEL,,,
9519,ORD008369,CANCEL,,,
9520,ORD009520,MARKET,SELL,,6
9521,ORD009521,MARKET,BUY,,13
9522,ORD009522,LIMIT,SELL,99.91,96
9523,ORD007982,CANCEL,,,
9524,ORD009524,MARKET,BUY,,97
9525,ORD008354,CANCEL,,,
9526,ORD009526,LIMIT,BUY,100.47,60
9527,ORD009527,LIMIT,SELL,101.88,1
9528,ORD005133,CANCEL,,,
9529,ORD009529,LIMIT,SELL,101.39,56
9530,ORD009530,MARKET,BUY,,6
9531,ORD009531,MARKET,SELL,,88
9532,ORD009532,MARKET,SELL,,3
9533,ORD009485,CANCEL,,,
9534,ORD006555,CANCEL,,,
9535,ORD008782,CANCEL,,,
9536,ORD004631,CANCEL,,,
9537,ORD007711,CANCEL,,,
9538,ORD007562,CANCEL,,,
9539,ORD009539,LIMIT,BUY,99.25,21
9540,ORD009540,LIMIT,SELL,100.62,30
9541,ORD009541,LIMIT,SELL,101.02,7
9542,ORD009542,LIMIT,BUY,99.63,51
9543,ORD007351,CANCEL,,,
9544,ORD009544,LIMIT,SELL,100.08,42
9545,ORD009545,MARKET,BUY,,21
9546,ORD009546,LIMIT,SELL,101.95,32
9547,ORD009547,LIMIT,BUY,99.41,16
9548,ORD009548,MARKET,BUY,,47
9549,ORD006156,CANCEL,,,
9550,ORD006521,CANCEL,,,
9551,ORD008257,CANCEL,,,
9552,ORD009552,LIMIT,SELL,99.68,80
9553,ORD009553,MARKET,SELL,,39
9554,ORD007494,CANCEL,,,
9555,ORD009541,CANCEL,,,
9556,ORD009556,LIMIT,SELL,100.69,10
9557,ORD009557,MARKET,SELL,,51
9558,ORD007793,CANCEL,,,
9559,ORD009559,LIMIT,SELL,101.78,72
9560,ORD009560,LIMIT,BUY,98.22,33
9561,ORD009561,LIMIT,SELL,101.01,40
9562,ORD009562,LIMIT,BUY,99.36,85
9563,ORD009563,LIMIT,BUY,98.25,97
9564,ORD009564,LIMIT,SELL,100.34,53
9565,ORD009565,LIMIT,SELL,100.54,10
9566,ORD009566,MARKET,SELL,,73
9567,ORD009567,MARKET,BUY,,5
9568,ORD009568,LIMIT,BUY,98.77,10
9569,ORD009569,LIMIT,SELL,100.67,6
9570,ORD006101,CANCEL,,,
9571,ORD009571,MARKET,BUY,,45
9572,ORD009572,LIMIT,SELL,101.68,57
9573,ORD009573,LIMIT,BUY,98.47,20
9574,ORD007808,CANCEL,,,
9575,ORD009575,LIMIT,BUY,99.31,72
9576,ORD009576,LIMIT,BUY,99.26,23
9577,ORD009577,LIMIT,BUY,100.19,25
9578,ORD007712,CANCEL,,,
9579,ORD009579,MARKET,BUY,,33
9580,ORD009258,CANCEL,,,
9581,ORD008725,CANCEL,,,
9582,ORD009582,MARKET,SELL,,78
9583,ORD009583,LIMIT,SELL,100.22,37
9584,ORD009565,CANCEL,,,
9585,ORD009585,LIMIT,BUY,99.9,87
9586,ORD009586,LIMIT,BUY,99.38,71
9587,ORD009587,LIMIT,SELL,101.47,20
9588,ORD009588,LIMIT,SELL,101.67,31
9589,ORD009589,LIMIT,BUY,99.58,8
9590,ORD009590,LIMIT,SELL,100.11,100
9591,ORD007129,CANCEL,,,
9592,ORD009592,MARKET,BUY,,51
9593,ORD009593,LIMIT,SELL,101.96,23
9594,ORD009594,MARKET,SELL,,22
9595,ORD009595,MARKET,SELL,,28
9596,ORD008484,CANCEL,,,
9597,ORD007242,CANCEL,,,
9598,ORD007879,CANCEL,,,
9599,ORD009599,LIMIT,BUY,100.21,40
9600,ORD007339,CANCEL,,,
9601,ORD009601,MARKET,BUY,,60
9602,ORD009602,MARKET,SELL,,73
9603,ORD009603,MARKET,SELL,,11
9604,ORD009604,MARKET,SELL,,81
9605,ORD009605,MARKET,SELL,,15
9606,ORD009606,MARKET,BUY,,15
9607,ORD008168,CANCEL,,,
9608,ORD008684,CANCEL,,,
9609,ORD009609,LIMIT,BUY,99.65,37
9610,ORD009199,CANCEL,,,
9611,ORD009611,MARKET,SELL,,57
9612,ORD009612,MARKET,SELL,,80
9613,ORD009613,LIMIT,SELL,101.11,16
9614,ORD009614,MARKET,BUY,,41
9615,ORD009615,LIMIT,SELL,101.86,10
9616,ORD009616,LIMIT,BUY,99.2,73
9617,ORD006920,CANCEL,,,
9618,ORD008547,CANCEL,,,
9619,ORD009619,MARKET,BUY,,95
9620,ORD004661,CANCEL,,,
9621,ORD008740,CANCEL,,,
9622,ORD007064,CANCEL,,,
9623,ORD009623,LIMIT,SELL,100.1,62
9624,ORD009624,LIMIT,SELL,100.27,96
9625,ORD009378,CANCEL,,,
9626,ORD007203,CANCEL,,,
9627,ORD009627,LIMIT,BUY,99.84,76
9628,ORD009628,LIMIT,BUY,100.16,81
9629,ORD009629,LIMIT,SELL,101.02,19
9630,ORD009630,LIMIT,BUY,99.23,90
9631,ORD009631,LIMIT,SELL,100.56,99
9632,ORD004839,CANCEL,,,
9633,ORD009633,MARKET,BUY,,22
9634,ORD009634,LIMIT,BUY,98.48,54
9635,ORD007099,CANCEL,,,
9636,ORD009636,LIMIT,BUY,99.2,72
9637,ORD009637,LIMIT,SELL,101.91,66
9638,ORD009638,MARKET,BUY,,23
9639,ORD008087,CANCEL,,,
9640,ORD009640,LIMIT,SELL,101.04,38
9641,ORD003618,CANCEL,,,
9642,ORD009642,LIMIT,SELL,101.04,82
9643,ORD009643,LIMIT,SELL,100.15,5
9644,ORD009644,MARKET,BUY,,36
9645,ORD009645,MARKET,BUY,,2
9646,ORD009646,LIMIT,BUY,98.42,91
9647,ORD009647,MARKET,SELL,,46
9648,ORD009648,LIMIT,BUY,100.32,42
9649,ORD009649,LIMIT,SELL,100.31,61
9650,ORD009650,LIMIT,BUY,100.24,90
9651,ORD009651,LIMIT,BUY,98.07,41
9652,ORD009652,LIMIT,SELL,101.0,69
9653,ORD009653,LIMIT,BUY,99.09,61
9654,ORD009654,MARKET,BUY,,76
9655,ORD007245,CANCEL,,,
9656,ORD009656,LIMIT,BUY,99.93,30
9657,ORD009657,LIMIT,BUY,100.02,95
9658,ORD005823,CANCEL,,,
9659,ORD009659,LIMIT,SELL,101.91,55
9660,ORD009660,MARKET,SELL,,40
9661,ORD009661,MARKET,SELL,,63
9662,ORD009662,LIMIT,BUY,98.22,12
9663,ORD009663,LIMIT,BUY,99.66,49
9664,ORD009664,LIMIT,SELL,100.82,17
9665,ORD009665,LIMIT,SELL,99.65,45
9666,ORD009666,LIMIT,BUY,98.93,44
9667,ORD007284,CANCEL,,,
9668,ORD009668,LIMIT,SELL,101.41,76
9669,ORD009669,LIMIT,SELL,100.54,88
9670,ORD009670,LIMIT,SELL,100.06,33
9671,ORD009671,LIMIT,SELL,101.37,43
9672,ORD006331,CANCEL,,,
9673,ORD009673,LIMIT,SELL,101.48,82
9674,ORD009540,CANCEL,,,
9675,ORD009675,LIMIT,SELL,101.63,62
9676,ORD009676,LIMIT,BUY,99.41,98
9677,ORD009677,LIMIT,SELL,99.91,80
9678,ORD009678,LIMIT,SELL,100.96,73
9679,ORD009679,MARKET,BUY,,29
9680,ORD009680,MARKET,SELL,,57
9681,ORD009045,CANCEL,,,
9682,ORD004957,CANCEL,,,
9683,ORD009683,LIMIT,BUY,98.71,54
9684,ORD009684,LIMIT,SELL,100.3,89
9685,ORD009685,LIMIT,BUY,98.5,78
9686,ORD009686,LIMIT,SELL,100.33,79
9687,ORD004575,CANCEL,,,
9688,ORD009688,LIMIT,SELL,99.55,8
9689,ORD009689,MARKET,BUY,,32
9690,ORD008208,CANCEL,,,
9691,ORD008904,CANCEL,,,
9692,ORD009692,MARKET,SELL,,19
9693,ORD009693,LIMIT,SELL,101.99,25
9694,ORD009694,MARKET,BUY,,92
9695,ORD009695,LIMIT,BUY,100.01,50
9696,ORD007048,CANCEL,,,
9697,ORD009646,CANCEL,,,
9698,ORD008789,CANCEL,,,
9699,ORD009699,MARKET,SELL,,68
9700,ORD009700,LIMIT,BUY,100.01,56
9701,ORD006443,CANCEL,,,
9702,ORD009702,MARKET,BUY,,61
9703,ORD009703,LIMIT,BUY,99.71,9
9704,ORD007012,CANCEL,,,
9705,ORD009705,LIMIT,SELL,101.31,53
9706,ORD009706,LIMIT,SELL,100.64,54
9707,ORD009707,LIMIT,SELL,100.39,39
9708,ORD009708,MARKET,BUY,,65
9709,ORD007715,CANCEL,,,
9710,ORD009710,MARKET,SELL,,99
9711,ORD009711,MARKET,BUY,,7
9712,ORD009364,CANCEL,,,
9713,ORD007591,CANCEL,,,
9714,ORD009714,LIMIT,BUY,99.34,94
9715,ORD009715,LIMIT,BUY,98.47,11
9716,ORD009662,CANCEL,,,
9717,ORD009717,LIMIT,BUY,99.64,41
9718,ORD009718,LIMIT,BUY,98.36,33
9719,ORD005908,CANCEL,,,
9720,ORD009720,MARKET,SELL,,57
9721,ORD005349,CANCEL,,,
9722,ORD009722,LIMIT,BUY,98.74,65
9723,ORD009723,MARKET,BUY,,54
9724,ORD009724,LIMIT,BUY,98.64,18
9725,ORD009725,MARKET,SELL,,23
9726,ORD009726,LIMIT,BUY,98.82,62
9727,ORD009727,MARKET,SELL,,5
9728,ORD007937,CANCEL,,,
9729,ORD009729,LIMIT,BUY,99.92,21
9730,ORD009730,LIMIT,BUY,99.33,99
9731,ORD009731,LIMIT,BUY,100.23,92
9732,ORD009732,LIMIT,SELL,100.4,11
9733,ORD009733,LIMIT,SELL,99.67,91
9734,ORD009734,LIMIT,SELL,101.54,85
9735,ORD009735,LIMIT,SELL,101.42,19
9736,ORD009203,CANCEL,,,
9737,ORD007160,CANCEL,,,
9738,ORD008012,CANCEL,,,
9739,ORD006183,CANCEL,,,
9740,ORD009740,LIMIT,SELL,100.41,33
9741,ORD009741,LIMIT,BUY,99.26,61
9742,ORD009742,LIMIT,SELL,99.81,88
9743,ORD009743,LIMIT,SELL,101.37,79
9744,ORD009744,LIMIT,BUY,98.36,83
9745,ORD009745,LIMIT,BUY,100.27,90
9746,ORD009731,CANCEL,,,
9747,ORD009747,LIMIT,BUY,100.25,5
9748,ORD009748,MARKET,SELL,,90
9749,ORD009749,LIMIT,BUY,98.26,13
9750,ORD007474,CANCEL,,,
9751,ORD008730,CANCEL,,,
9752,ORD009752,LIMIT,BUY,99.86,50
9753,ORD009753,LIMIT,SELL,101.61,63
9754,ORD009754,LIMIT,BUY,99.78,86
9755,ORD009755,LIMIT,BUY,99.89,63
9756,ORD009756,LIMIT,SELL,101.9,88
9757,ORD008126,CANCEL,,,
9758,ORD009758,LIMIT,BUY,99.86,15
9759,ORD009759,LIMIT,SELL,101.19,11
9760,ORD009760,LIMIT,SELL,100.96,39
9761,ORD009761,LIMIT,BUY,99.87,50
9762,ORD009468,CANCEL,,,
9763,ORD009150,CANCEL,,,
9764,ORD009764,MARKET,SELL,,53
9765,ORD004587,CANCEL,,,
9766,ORD009240,CANCEL,,,
9767,ORD009767,MARKET,BUY,,34
9768,ORD009768,LIMIT,BUY,98.93,78
9769,ORD009769,MARKET,BUY,,19
9770,ORD009770,LIMIT,SELL,100.63,95
9771,ORD009771,LIMIT,SELL,100.88,68
9772,ORD009772,LIMIT,SELL,99.71,55
9773,ORD009773,LIMIT,BUY,99.24,7
9774,ORD006711,CANCEL,,,
9775,ORD009775,MARKET,BUY,,45
9776,ORD009776,LIMIT,BUY,98.33,1
9777,ORD009777,LIMIT,BUY,99.01,92
9778,ORD009778,LIMIT,BUY,98.51,14
9779,ORD009779,LIMIT,BUY,99.26,55
9780,ORD009707,CANCEL,,,
9781,ORD009781,LIMIT,SELL,100.07,50
9782,ORD006135,CANCEL,,,
9783,ORD002516,CANCEL,,,
9784,ORD009784,LIMIT,SELL,100.02,95
9785,ORD009785,LIMIT,SELL,101.05,38
9786,ORD009337,CANCEL,,,
9787,ORD009787,MARKET,BUY,,39
9788,ORD009788,MARKET,BUY,,96
9789,ORD006710,CANCEL,,,
9790,ORD005783,CANCEL,,,
9791,ORD009791,LIMIT,BUY,98.76,89
9792,ORD009792,LIMIT,BUY,98.81,88
9793,ORD009793,LIMIT,SELL,99.7,72
9794,ORD009794,MARKET,BUY,,32
9795,ORD009795,LIMIT,BUY,99.07,87
9796,ORD009796,LIMIT,SELL,101.96,18
9797,ORD009797,MARKET,SELL,,84
9798,ORD009798,LIMIT,BUY,98.23,21
9799,ORD009799,LIMIT,BUY,99.99,4
9800,ORD009800,LIMIT,BUY,99.06,51
9801,ORD009572,CANCEL,,,
9802,ORD009802,LIMIT,SELL,100.77,84
9803,ORD008317,CANCEL,,,
9804,ORD009804,LIMIT,SELL,100.2,2
9805,ORD009734,CANCEL,,,
9806,ORD009806,LIMIT,BUY,99.67,77
9807,ORD003457,CANCEL,,,
9808,ORD009808,LIMIT,SELL,100.36,89
9809,ORD005420,CANCEL,,,
9810,ORD009810,LIMIT,BUY,99.85,17
9811,ORD009811,LIMIT,SELL,100.33,58
9812,ORD009812,MARKET,SELL,,94
9813,ORD008034,CANCEL,,,
9814,ORD009814,LIMIT,SELL,100.64,9
9815,ORD008227,CANCEL,,,
9816,ORD009816,LIMIT,SELL,101.06,70
9817,ORD009817,MARKET,SELL,,93
9818,ORD009818,LIMIT,BUY,100.25,1
9819,ORD009819,LIMIT,BUY,98.69,60
9820,ORD009820,MARKET,SELL,,12
9821,ORD004923,CANCEL,,,
9822,ORD009822,LIMIT,SELL,101.6,18
9823,ORD009823,LIMIT,BUY,99.76,97
9824,ORD009824,LIMIT,SELL,101.27,73
9825,ORD009825,LIMIT,BUY,100.39,73
9826,ORD009826,LIMIT,SELL,100.24,86
9827,ORD009827,LIMIT,SELL,100.3,62
9828,ORD009828,LIMIT,SELL,99.69,31
9829,ORD009829,LIMIT,SELL,100.35,100
9830,ORD009830,LIMIT,BUY,99.46,12
9831,ORD009831,LIMIT,SELL,101.36,66
9832,ORD006745,CANCEL,,,
9833,ORD009833,LIMIT,SELL,101.39,97
9834,ORD002942,CANCEL,,,
9835,ORD009835,MARKET,SELL,,82
9836,ORD009836,LIMIT,SELL,100.9,42
9837,ORD009837,MARKET,SELL,,68
9838,ORD009838,LIMIT,BUY,99.1,1
9839,ORD009839,LIMIT,BUY,100.26,82
9840,ORD009840,LIMIT,BUY,98.39,98
9841,ORD009841,LIMIT,SELL,100.69,29
9842,ORD009842,MARKET,BUY,,57
9843,ORD007154,CANCEL,,,
9844,ORD009844,LIMIT,SELL,100.71,59
9845,ORD009845,LIMIT,BUY,99.65,42
9846,ORD009846,LIMIT,SELL,101.62,76
9847,ORD009847,MARKET,SELL,,34
9848,ORD009848,MARKET,SELL,,32
9849,ORD007157,CANCEL,,,
9850,ORD009850,LIMIT,BUY,99.86,44
9851,ORD008429,CANCEL,,,
9852,ORD009852,LIMIT,SELL,100.1,85
9853,ORD007947,CANCEL,,,
9854,ORD009854,LIMIT,SELL,99.65,21
9855,ORD009855,MARKET,BUY,,76
9856,ORD009856,LIMIT,SELL,100.55,41
9857,ORD008815,CANCEL,,,
9858,ORD009858,LIMIT,BUY,99.41,67
9859,ORD002806,CANCEL,,,
9860,ORD009860,LIMIT,SELL,101.58,78
9861,ORD009861,MARKET,BUY,,10
9862,ORD009862,LIMIT,BUY,100.31,58
9863,ORD008891,CANCEL,,,
9864,ORD009864,LIMIT,SELL,101.79,91
9865,ORD007626,CANCEL,,,
9866,ORD009866,MARKET,SELL,,52
9867,ORD009867,LIMIT,BUY,99.59,5
9868,ORD009868,MARKET,SELL,,14
9869,ORD009869,LIMIT,SELL,100.44,9
9870,ORD009870,MARKET,BUY,,2
9871,ORD009871,LIMIT,BUY,99.35,33
9872,ORD009872,LIMIT,BUY,98.17,12
9873,ORD009873,MARKET,BUY,,46
9874,ORD009874,LIMIT,BUY,98.42,74
9875,ORD006500,CANCEL,,,
9876,ORD009876,LIMIT,SELL,101.35,76
9877,ORD009759,CANCEL,,,
9878,ORD006046,CANCEL,,,
9879,ORD009072,CANCEL,,,
9880,ORD009880,LIMIT,SELL,100.47,56
9881,ORD009522,CANCEL,,,
9882,ORD009882,LIMIT,BUY,99.31,41
9883,ORD009883,LIMIT,BUY,99.95,40
9884,ORD006816,CANCEL,,,
9885,ORD009885,LIMIT,SELL,100.83,37
9886,ORD009836,CANCEL,,,
9887,ORD009887,LIMIT,BUY,99.28,53
9888,ORD009800,CANCEL,,,
9889,ORD009889,LIMIT,BUY,100.18,58
9890,ORD009890,LIMIT,BUY,98.95,66
9891,ORD001786,CANCEL,,,
9892,ORD009892,LIMIT,SELL,100.9,71
9893,ORD009893,MARKET,BUY,,14
9894,ORD008706,CANCEL,,,
9895,ORD009895,LIMIT,BUY,100.07,52
9896,ORD009896,MARKET,SELL,,18
9897,ORD009897,LIMIT,BUY,100.19,8
9898,ORD009898,LIMIT,SELL,100.59,5
9899,ORD009899,MARKET,BUY,,2
9900,ORD002753,CANCEL,,,
9901,ORD009901,LIMIT,SELL,99.78,83
9902,ORD009345,CANCEL,,,
9903,ORD009903,LIMIT,BUY,98.85,60
9904,ORD008304,CANCEL,,,
9905,ORD008366,CANCEL,,,
9906,ORD009906,LIMIT,SELL,99.74,96
9907,ORD009907,LIMIT,BUY,99.91,46
9908,ORD009908,LIMIT,SELL,100.24,67
9909,ORD009909,MARKET,SELL,,54
9910,ORD009910,LIMIT,BUY,100.04,47
9911,ORD009911,LIMIT,BUY,98.79,56
9912,ORD009912,LIMIT,BUY,99.36,45
9913,ORD008667,CANCEL,,,
9914,ORD009914,LIMIT,SELL,99.59,48
9915,ORD008364,CANCEL,,,
9916,ORD009916,LIMIT,BUY,99.36,65
9917,ORD009917,LIMIT,BUY,98.56,56
9918,ORD009918,MARKET,BUY,,63
9919,ORD009919,MARKET,SELL,,81
9920,ORD007893,CANCEL,,,
9921,ORD009921,LIMIT,BUY,99.94,74
9922,ORD007576,CANCEL,,,
9923,ORD009923,MARKET,SELL,,99
9924,ORD009924,LIMIT,BUY,98.79,44
9925,ORD009925,LIMIT,BUY,99.34,1
9926,ORD009926,LIMIT,BUY,100.4,87
9927,ORD009927,LIMIT,BUY,98.94,86
9928,ORD009928,LIMIT,SELL,101.29,89
9929,ORD009929,LIMIT,SELL,100.66,95
9930,ORD008412,CANCEL,,,
9931,ORD009931,LIMIT,BUY,100.49,81
9932,ORD009932,LIMIT,BUY,98.86,36
9933,ORD009933,LIMIT,SELL,101.24,53
9934,ORD009934,LIMIT,BUY,99.99,20
9935,ORD009254,CANCEL,,,
9936,ORD009936,LIMIT,BUY,99.78,23
9937,ORD009937,MARKET,BUY,,97
9938,ORD009938,MARKET,SELL,,31
9939,ORD009939,LIMIT,SELL,99.74,65
9940,ORD009940,LIMIT,SELL,99.66,70
9941,ORD009941,LIMIT,SELL,100.82,31
9942,ORD001745,CANCEL,,,
9943,ORD007029,CANCEL,,,
9944,ORD009944,MARKET,BUY,,21
9945,ORD009945,LIMIT,SELL,100.32,39
9946,ORD009946,LIMIT,BUY,99.12,97
9947,ORD009947,LIMIT,SELL,99.75,65
9948,ORD009948,LIMIT,SELL,99.73,19
9949,ORD009949,MARKET,SELL,,54
9950,ORD009093,CANCEL,,,
9951,ORD009951,LIMIT,SELL,101.9,27
9952,ORD008193,CANCEL,,,
9953,ORD009791,CANCEL,,,
9954,ORD009954,MARKET,BUY,,74
9955,ORD008040,CANCEL,,,
9956,ORD009956,LIMIT,BUY,99.98,82
9957,ORD008724,CANCEL,,,
9958,ORD009958,LIMIT,BUY,98.2,26
9959,ORD009171,CANCEL,,,
9960,ORD003910,CANCEL,,,
9961,ORD006272,CANCEL,,,
9962,ORD009962,LIMIT,BUY,98.04,27
9963,ORD009963,LIMIT,SELL,99.62,37
9964,ORD009964,MARKET,SELL,,11
9965,ORD009965,LIMIT,SELL,100.1,84
9966,ORD009966,MARKET,BUY,,13
9967,ORD009841,CANCEL,,,
9968,ORD008376,CANCEL,,,
9969,ORD008115,CANCEL,,,
9970,ORD009970,LIMIT,BUY,98.91,41
9971,ORD009971,LIMIT,SELL,100.83,43
9972,ORD009972,MARKET,SELL,,74
9973,ORD009973,LIMIT,BUY,99.28,68
9974,ORD009974,LIMIT,BUY,100.46,54
9975,ORD009975,MARKET,BUY,,50
9976,ORD009976,LIMIT,SELL,99.54,14
9977,ORD009977,MARKET,SELL,,82
9978,ORD009978,LIMIT,SELL,99.84,40
9979,ORD003308,CANCEL,,,
9980,ORD009980,LIMIT,SELL,100.22,61
9981,ORD009981,LIMIT,BUY,98.37,10
9982,ORD009982,LIMIT,BUY,100.28,36
9983,ORD006848,CANCEL,,,
9984,ORD009984,LIMIT,BUY,99.86,2
9985,ORD009985,LIMIT,BUY,98.04,60
9986,ORD009986,MARKET,SELL,,32
9987,ORD009987,LIMIT,BUY,99.6,96
9988,ORD008503,CANCEL,,,
9989,ORD009989,MARKET,BUY,,44
9990,ORD006961,CANCEL,,,
9991,ORD009991,LIMIT,BUY,98.2,59
9992,ORD009992,LIMIT,SELL,101.34,9
9993,ORD009192,CANCEL,,,
9994,ORD009994,LIMIT,SELL,100.95,21
9995,ORD006531,CANCEL,,,
9996,ORD009996,LIMIT,BUY,99.63,7
9997,ORD009997,MARKET,SELL,,57
9998,ORD009998,MARKET,BUY,,21
9999,ORD009999,MARKET,SELL,,6
10000,ORD010000,LIMIT,BUY,98.57,92
10001,ORD009421,CANCEL,,,
10002,ORD009423,CANCEL,,,
10003,ORD004283,CANCEL,,,
10004,ORD009862,CANCEL,,,
10005,ORD010005,MARKET,SELL,,97
10006,ORD007218,CANCEL,,,
10007,ORD010007,LIMIT,BUY,98.6,30
10008,ORD010008,MARKET,SELL,,98
10009,ORD010009,LIMIT,BUY,98.98,33
10010,ORD009347,CANCEL,,,
10011,ORD010011,LIMIT,BUY,99.41,46
10012,ORD010012,MARKET,BUY,,4
10013,ORD010013,LIMIT,SELL,100.22,53
10014,ORD010014,LIMIT,BUY,98.12,41
10015,ORD010015,LIMIT,SELL,101.38,35
10016,ORD010016,LIMIT,SELL,100.34,4
10017,ORD010017,LIMIT,BUY,100.28,60
10018,ORD010018,MARKET,BUY,,7
10019,ORD010019,MARKET,SELL,,74
10020,ORD010020,LIMIT,BUY,99.18,63
10021,ORD010021,MARKET,BUY,,91
10022,ORD008286,CANCEL,,,
10023,ORD010023,LIMIT,SELL,100.82,43
10024,ORD010024,LIMIT,SELL,100.7,100
10025,ORD008182,CANCEL,,,
10026,ORD010026,LIMIT,BUY,98.55,49
10027,ORD010027,LIMIT,SELL,101.49,34
10028,ORD002100,CANCEL,,,
10029,ORD010029,MARKET,BUY,,67
10030,ORD010030,LIMIT,BUY,100.14,69
10031,ORD010031,MARKET,SELL,,28
10032,ORD010032,MARKET,SELL,,3
10033,ORD009470,CANCEL,,,
10034,ORD010034,LIMIT,SELL,100.6,17
10035,ORD010035,LIMIT,SELL,100.22,72
10036,ORD010036,LIMIT,BUY,98.25,26
10037,ORD010037,LIMIT,BUY,98.37,83
10038,ORD010038,LIMIT,BUY,99.22,35
10039,ORD009010,CANCEL,,,
10040,ORD009526,CANCEL,,,
10041,ORD006826,CANCEL,,,
10042,ORD010042,MARKET,SELL,,47
10043,ORD009924,CANCEL,,,
10044,ORD010044,MARKET,SELL,,84
10045,ORD010045,MARKET,SELL,,77
10046,ORD010046,LIMIT,SELL,100.23,4
10047,ORD007265,CANCEL,,,
10048,ORD010048,LIMIT,SELL,100.26,43
10049,ORD008893,CANCEL,,,
10050,ORD009741,CANCEL,,,
10051,ORD010051,MARKET,SELL,,98
10052,ORD010052,LIMIT,BUY,99.04,69
10053,ORD007705,CANCEL,,,
10054,ORD010054,LIMIT,SELL,100.34,62
10055,ORD010055,LIMIT,BUY,98.24,5
10056,ORD010056,MARKET,SELL,,61
10057,ORD008360,CANCEL,,,
10058,ORD010058,LIMIT,BUY,99.3,96
10059,ORD005551,CANCEL,,,
10060,ORD010060,LIMIT,SELL,100.28,80
10061,ORD010061,MARKET,BUY,,92
10062,ORD010062,LIMIT,BUY,99.26,65
10063,ORD010063,LIMIT,SELL,101.19,55
10064,ORD010064,LIMIT,BUY,99.27,24
10065,ORD007210,CANCEL,,,
10066,ORD010066,MARKET,BUY,,34
10067,ORD010067,LIMIT,SELL,100.89,92
10068,ORD010068,LIMIT,BUY,98.96,62
10069,ORD010069,LIMIT,BUY,98.36,99
10070,ORD010070,MARKET,BUY,,63
10071,ORD010071,LIMIT,SELL,99.91,74
10072,ORD010072,LIMIT,BUY,99.01,82
10073,ORD010073,LIMIT,BUY,98.87,72
10074,ORD010074,MARKET,SELL,,92
10075,ORD009978,CANCEL,,,
10076,ORD010076,LIMIT,BUY,99.04,16
10077,ORD010077,LIMIT,SELL,101.93,3
10078,ORD010078,LIMIT,BUY,99.56,33
10079,ORD010000,CANCEL,,,
10080,ORD010080,MARKET,BUY,,40
10081,ORD004484,CANCEL,,,
10082,ORD010082,MARKET,SELL,,57
10083,ORD010083,MARKET,BUY,,100
10084,ORD010084,MARKET,BUY,,55
10085,ORD010085,LIMIT,BUY,100.48,63
10086,ORD008448,CANCEL,,,
10087,ORD010087,MARKET,BUY,,72
10088,ORD010088,LIMIT,SELL,100.26,59
10089,ORD010089,MARKET,SELL,,76
10090,ORD010090,LIMIT,BUY,98.94,83
10091,ORD010091,LIMIT,SELL,101.53,53
10092,ORD010092,LIMIT,SELL,100.61,47
10093,ORD010093,LIMIT,SELL,101.26,86
10094,ORD010094,LIMIT,BUY,99.21,9
10095,ORD010095,MARKET,SELL,,76
10096,ORD010096,LIMIT,BUY,99.78,8
10097,ORD010097,LIMIT,SELL,100.9,25
10098,ORD010098,LIMIT,BUY,98.27,38
10099,ORD010099,MARKET,BUY,,21
10100,ORD010100,MARKET,BUY,,16
10101,ORD005360,CANCEL,,,
10102,ORD010102,LIMIT,SELL,100.66,19
10103,ORD010103,LIMIT,BUY,100.48,58
10104,ORD010104,MARKET,SELL,,56
10105,ORD007833,CANCEL,,,
